"(':', 'な', 'っ', 'て', 'こ', 'に', 'ょ', 'す')","9621"
"('く', 'で', 'っ', 'ま', 'こ', 'に', ':', 'す')","9621"
"('く', 'で', 'る', 'ま', 'こ', 'に', ':', 'す')","9621"
"('く', 'で', 'っ', 'ま', 'こ', 'に', ':', 'は')","9621"
"('く', 'で', 'る', 'ま', 'こ', 'に', ':', 'は')","9621"
"(':', 'な', 'る', 'て', 'こ', 'が', 'ょ', 'は')","9621"
"(':', 'な', 'っ', 'て', 'こ', 'が', 'ょ', 'は')","9621"
"(':', 'な', 'る', 'て', 'こ', 'が', 'ょ', 'す')","9621"
"('く', 'で', 'る', 'ま', 'き', 'に', ':', 'は')","9621"
"(':', 'で', 'る', 'て', 'き', 'に', 'ょ', 'は')","9621"
"('く', 'な', 'る', 'ま', 'こ', 'が', ':', 'す')","9621"
"('く', 'な', 'っ', 'ま', 'こ', 'が', ':', 'は')","9621"
"('く', 'な', 'る', 'ま', 'こ', 'が', ':', 'は')","9621"
"(':', 'で', 'る', 'て', 'こ', 'に', 'ょ', 'は')","9621"
"(':', 'で', 'っ', 'て', 'こ', 'に', 'ょ', 'は')","9621"
"(':', 'で', 'る', 'て', 'こ', 'に', 'ょ', 'す')","9621"
"(':', 'で', 'っ', 'て', 'こ', 'に', 'ょ', 'す')","9621"
"('く', 'な', 'っ', 'ま', 'こ', 'に', ':', 'す')","9621"
"('く', 'な', 'る', 'ま', 'こ', 'に', ':', 'す')","9621"
"('く', 'な', 'っ', 'ま', 'こ', 'に', ':', 'は')","9621"
"('く', 'な', 'る', 'ま', 'こ', 'に', ':', 'は')","9621"
"(':', 'で', 'る', 'て', 'こ', 'が', 'ょ', 'は')","9621"
"(':', 'で', 'っ', 'て', 'こ', 'が', 'ょ', 'は')","9621"
"(':', 'で', 'る', 'て', 'こ', 'が', 'ょ', 'す')","9621"
"('く', 'な', 'る', 'ま', 'き', 'に', ':', 'は')","9621"
"('る', 'な', 'く', 'て', 'き', 'に', ':', 'は')","9666"
"('っ', 'な', 'く', 'て', 'き', 'に', ':', 'は')","9666"
"('っ', 'で', ':', 'ま', 'こ', 'が', 'ょ', 'は')","9666"
"('る', 'で', ':', 'ま', 'こ', 'が', 'ょ', 'は')","9666"
"('る', 'な', 'く', 'て', 'こ', 'に', ':', 'は')","9666"
"('っ', 'な', 'く', 'て', 'こ', 'に', ':', 'は')","9666"
"('る', 'な', 'く', 'て', 'こ', 'に', ':', 'す')","9666"
"('っ', 'な', 'く', 'て', 'こ', 'に', ':', 'す')","9666"
"('る', 'な', 'く', 'て', 'き', 'が', ':', 'は')","9666"
"('る', 'で', ':', 'ま', 'こ', 'に', 'ょ', 'す')","9666"
"('っ', 'で', ':', 'ま', 'こ', 'に', 'ょ', 'は')","9666"
"('る', 'で', ':', 'ま', 'こ', 'に', 'ょ', 'は')","9666"
"('る', 'な', 'く', 'て', 'こ', 'が', ':', 'は')","9666"
"('っ', 'な', 'く', 'て', 'こ', 'が', ':', 'は')","9666"
"('る', 'な', 'く', 'て', 'こ', 'が', ':', 'す')","9666"
"('っ', 'な', 'く', 'て', 'こ', 'が', ':', 'す')","9666"
"('る', 'で', 'く', 'て', 'き', 'に', ':', 'は')","9666"
"('っ', 'で', 'く', 'て', 'き', 'に', ':', 'は')","9666"
"('っ', 'な', ':', 'ま', 'こ', 'が', 'ょ', 'は')","9666"
"('る', 'な', ':', 'ま', 'こ', 'が', 'ょ', 'は')","9666"
"('る', 'で', 'く', 'て', 'こ', 'に', ':', 'は')","9666"
"('っ', 'で', 'く', 'て', 'こ', 'に', ':', 'は')","9666"
"('る', 'で', 'く', 'て', 'こ', 'に', ':', 'す')","9666"
"('っ', 'で', 'く', 'て', 'こ', 'に', ':', 'す')","9666"
"('る', 'で', 'く', 'て', 'き', 'が', ':', 'は')","9666"
"('る', 'な', ':', 'ま', 'こ', 'に', 'ょ', 'す')","9666"
"('っ', 'な', ':', 'ま', 'こ', 'に', 'ょ', 'は')","9666"
"('る', 'な', ':', 'ま', 'こ', 'に', 'ょ', 'は')","9666"
"('る', 'で', 'く', 'て', 'こ', 'が', ':', 'は')","9666"
"('っ', 'で', 'く', 'て', 'こ', 'が', ':', 'は')","9666"
"('る', 'で', 'く', 'て', 'こ', 'が', ':', 'す')","9666"
"('っ', 'で', 'く', 'て', 'こ', 'が', ':', 'す')","9666"
"('っ', 'で', 'く', 'ま', 'こ', 'が', ':', 'す')","9666"
"('る', 'で', 'く', 'ま', 'こ', 'が', ':', 'す')","9666"
"('っ', 'で', 'く', 'ま', 'こ', 'が', ':', 'は')","9666"
"('る', 'で', 'く', 'ま', 'こ', 'が', ':', 'は')","9666"
"('る', 'な', ':', 'て', 'こ', 'に', 'ょ', 'は')","9666"
"('っ', 'な', ':', 'て', 'こ', 'に', 'ょ', 'は')","9666"
"('る', 'な', ':', 'て', 'こ', 'に', 'ょ', 'す')","9666"
"('っ', 'な', ':', 'て', 'こ', 'に', 'ょ', 'す')","9666"
"('っ', 'で', 'く', 'ま', 'こ', 'に', ':', 'す')","9666"
"('る', 'で', 'く', 'ま', 'こ', 'に', ':', 'す')","9666"
"('っ', 'で', 'く', 'ま', 'こ', 'に', ':', 'は')","9666"
"('る', 'で', 'く', 'ま', 'こ', 'に', ':', 'は')","9666"
"('る', 'な', ':', 'て', 'こ', 'が', 'ょ', 'は')","9666"
"('っ', 'な', ':', 'て', 'こ', 'が', 'ょ', 'は')","9666"
"('る', 'な', ':', 'て', 'こ', 'が', 'ょ', 'す')","9666"
"('る', 'で', 'く', 'ま', 'き', 'に', ':', 'は')","9666"
"('る', 'で', ':', 'て', 'き', 'に', 'ょ', 'は')","9666"
"('る', 'な', 'く', 'ま', 'こ', 'が', ':', 'す')","9666"
"('っ', 'な', 'く', 'ま', 'こ', 'が', ':', 'は')","9666"
"('る', 'な', 'く', 'ま', 'こ', 'が', ':', 'は')","9666"
"('る', 'で', ':', 'て', 'こ', 'に', 'ょ', 'は')","9666"
"('っ', 'で', ':', 'て', 'こ', 'に', 'ょ', 'は')","9666"
"('る', 'で', ':', 'て', 'こ', 'に', 'ょ', 'す')","9666"
"('っ', 'で', ':', 'て', 'こ', 'に', 'ょ', 'す')","9666"
"('っ', 'な', 'く', 'ま', 'こ', 'に', ':', 'す')","9666"
"('る', 'な', 'く', 'ま', 'こ', 'に', ':', 'す')","9666"
"('っ', 'な', 'く', 'ま', 'こ', 'に', ':', 'は')","9666"
"('る', 'な', 'く', 'ま', 'こ', 'に', ':', 'は')","9666"
"('る', 'で', ':', 'て', 'こ', 'が', 'ょ', 'は')","9666"
"('っ', 'で', ':', 'て', 'こ', 'が', 'ょ', 'は')","9666"
"('る', 'で', ':', 'て', 'こ', 'が', 'ょ', 'す')","9666"
"('る', 'な', 'く', 'ま', 'き', 'に', ':', 'は')","9666"
"('く', 'な', 'ょ', 'て', 'き', 'に', ':', 'は')","9808"
"(':', 'で', 'ょ', 'ま', 'こ', 'が', 'っ', 'は')","9808"
"(':', 'で', 'る', 'ま', 'こ', 'が', 'っ', 'は')","9808"
"('く', 'な', 'ょ', 'て', 'こ', 'に', ':', 'は')","9808"
"('く', 'な', 'ょ', 'て', 'こ', 'に', ':', 'す')","9808"
"(':', 'で', 'る', 'ま', 'こ', 'に', 'っ', 'す')","9808"
"(':', 'で', 'ょ', 'ま', 'こ', 'に', 'っ', 'は')","9808"
"(':', 'で', 'る', 'ま', 'こ', 'に', 'っ', 'は')","9808"
"('く', 'な', 'ょ', 'て', 'こ', 'が', ':', 'は')","9808"
"('く', 'な', 'ょ', 'て', 'こ', 'が', ':', 'す')","9808"
"('く', 'で', 'ょ', 'て', 'き', 'に', ':', 'は')","9808"
"(':', 'な', 'ょ', 'ま', 'こ', 'が', 'っ', 'は')","9808"
"(':', 'な', 'る', 'ま', 'こ', 'が', 'っ', 'は')","9808"
"('く', 'で', 'ょ', 'て', 'こ', 'に', ':', 'は')","9808"
"('く', 'で', 'ょ', 'て', 'こ', 'に', ':', 'す')","9808"
"(':', 'な', 'る', 'ま', 'こ', 'に', 'っ', 'す')","9808"
"(':', 'な', 'ょ', 'ま', 'こ', 'に', 'っ', 'は')","9808"
"(':', 'な', 'る', 'ま', 'こ', 'に', 'っ', 'は')","9808"
"('く', 'で', 'ょ', 'て', 'こ', 'が', ':', 'は')","9808"
"('く', 'で', 'ょ', 'て', 'こ', 'が', ':', 'す')","9808"
"(':', 'な', 'る', 'て', 'き', 'に', 'っ', 'は')","9808"
"('く', 'で', 'ょ', 'ま', 'こ', 'が', ':', 'は')","9808"
"(':', 'な', 'る', 'て', 'こ', 'に', 'っ', 'は')","9808"
"(':', 'な', 'ょ', 'て', 'こ', 'に', 'っ', 'は')","9808"
"(':', 'な', 'る', 'て', 'こ', 'に', 'っ', 'す')","9808"
"(':', 'な', 'ょ', 'て', 'こ', 'に', 'っ', 'す')","9808"
"('く', 'で', 'ょ', 'ま', 'こ', 'に', ':', 'す')","9808"
"('く', 'で', 'ょ', 'ま', 'こ', 'に', ':', 'は')","9808"
"(':', 'な', 'る', 'て', 'こ', 'が', 'っ', 'は')","9808"
"(':', 'な', 'ょ', 'て', 'こ', 'が', 'っ', 'は')","9808"
"(':', 'な', 'る', 'て', 'こ', 'が', 'っ', 'す')","9808"
"(':', 'で', 'る', 'て', 'き', 'に', 'っ', 'は')","9808"
"('く', 'な', 'ょ', 'ま', 'こ', 'が', ':', 'は')","9808"
"(':', 'で', 'る', 'て', 'こ', 'に', 'っ', 'は')","9808"
"(':', 'で', 'ょ', 'て', 'こ', 'に', 'っ', 'は')","9808"
"(':', 'で', 'る', 'て', 'こ', 'に', 'っ', 'す')","9808"
"(':', 'で', 'ょ', 'て', 'こ', 'に', 'っ', 'す')","9808"
"('く', 'な', 'ょ', 'ま', 'こ', 'に', ':', 'す')","9808"
"('く', 'な', 'ょ', 'ま', 'こ', 'に', ':', 'は')","9808"
"(':', 'で', 'る', 'て', 'こ', 'が', 'っ', 'は')","9808"
"(':', 'で', 'ょ', 'て', 'こ', 'が', 'っ', 'は')","9808"
"(':', 'で', 'る', 'て', 'こ', 'が', 'っ', 'す')","9808"
"('く', 'な', ':', 'て', 'き', 'に', 'っ', 'は')","9865"
"('ま', 'で', ':', 'ょ', 'こ', 'が', 'っ', 'は')","9865"
"('ま', 'で', 'る', 'ょ', 'こ', 'が', ':', 'は')","9865"
"('く', 'な', ':', 'て', 'こ', 'に', 'っ', 'は')","9865"
"('く', 'な', ':', 'て', 'こ', 'に', 'っ', 'す')","9865"
"('ま', 'で', 'る', 'ょ', 'こ', 'に', ':', 'す')","9865"
"('ま', 'で', ':', 'ょ', 'こ', 'に', 'っ', 'は')","9865"
"('ま', 'で', 'る', 'ょ', 'こ', 'に', ':', 'は')","9865"
"('く', 'な', ':', 'て', 'こ', 'が', 'っ', 'は')","9865"
"('く', 'な', ':', 'て', 'こ', 'が', 'っ', 'す')","9865"
"('く', 'で', ':', 'て', 'き', 'に', 'っ', 'は')","9865"
"('ま', 'な', ':', 'ょ', 'こ', 'が', 'っ', 'は')","9865"
"('ま', 'な', 'る', 'ょ', 'こ', 'が', ':', 'は')","9865"
"('く', 'で', ':', 'て', 'こ', 'に', 'っ', 'は')","9865"
"('く', 'で', ':', 'て', 'こ', 'に', 'っ', 'す')","9865"
"('ま', 'な', 'る', 'ょ', 'こ', 'に', ':', 'す')","9865"
"('ま', 'な', ':', 'ょ', 'こ', 'に', 'っ', 'は')","9865"
"('ま', 'な', 'る', 'ょ', 'こ', 'に', ':', 'は')","9865"
"('く', 'で', ':', 'て', 'こ', 'が', 'っ', 'は')","9865"
"('く', 'で', ':', 'て', 'こ', 'が', 'っ', 'す')","9865"
"('ま', 'な', 'る', 'て', 'き', 'に', ':', 'は')","9865"
"('く', 'で', 'る', 'ょ', 'こ', 'が', ':', 'す')","9865"
"('く', 'で', ':', 'ょ', 'こ', 'が', 'っ', 'は')","9865"
"('く', 'で', 'る', 'ょ', 'こ', 'が', ':', 'は')","9865"
"('ま', 'な', 'る', 'て', 'こ', 'に', ':', 'は')","9865"
"('ま', 'な', ':', 'て', 'こ', 'に', 'っ', 'は')","9865"
"('ま', 'な', 'る', 'て', 'こ', 'に', ':', 'す')","9865"
"('ま', 'な', ':', 'て', 'こ', 'に', 'っ', 'す')","9865"
"('ま', 'な', 'る', 'て', 'き', 'が', ':', 'は')","9865"
"('く', 'で', 'る', 'ょ', 'こ', 'に', ':', 'す')","9865"
"('く', 'で', ':', 'ょ', 'こ', 'に', 'っ', 'は')","9865"
"('く', 'で', 'る', 'ょ', 'こ', 'に', ':', 'は')","9865"
"('ま', 'な', 'る', 'て', 'こ', 'が', ':', 'は')","9865"
"('ま', 'な', ':', 'て', 'こ', 'が', 'っ', 'は')","9865"
"('ま', 'な', 'る', 'て', 'こ', 'が', ':', 'す')","9865"
"('ま', 'な', ':', 'て', 'こ', 'が', 'っ', 'す')","9865"
"('ま', 'で', 'る', 'て', 'き', 'に', ':', 'は')","9865"
"('く', 'な', 'る', 'ょ', 'こ', 'が', ':', 'す')","9865"
"('く', 'な', ':', 'ょ', 'こ', 'が', 'っ', 'は')","9865"
"('く', 'な', 'る', 'ょ', 'こ', 'が', ':', 'は')","9865"
"('ま', 'で', 'る', 'て', 'こ', 'に', ':', 'は')","9865"
"('ま', 'で', ':', 'て', 'こ', 'に', 'っ', 'は')","9865"
"('ま', 'で', 'る', 'て', 'こ', 'に', ':', 'す')","9865"
"('ま', 'で', ':', 'て', 'こ', 'に', 'っ', 'す')","9865"
"('ま', 'で', 'る', 'て', 'き', 'が', ':', 'は')","9865"
"('く', 'な', 'る', 'ょ', 'こ', 'に', ':', 'す')","9865"
"('く', 'な', ':', 'ょ', 'こ', 'に', 'っ', 'は')","9865"
"('く', 'な', 'る', 'ょ', 'こ', 'に', ':', 'は')","9865"
"('ま', 'で', 'る', 'て', 'こ', 'が', ':', 'は')","9865"
"('ま', 'で', ':', 'て', 'こ', 'が', 'っ', 'は')","9865"
"('ま', 'で', 'る', 'て', 'こ', 'が', ':', 'す')","9865"
"('ま', 'で', ':', 'て', 'こ', 'が', 'っ', 'す')","9865"
"(':', 'で', 'っ', 'ま', 'こ', 'が', 'な', 'す')","9877"
"(':', 'で', 'る', 'ま', 'こ', 'が', 'な', 'す')","9877"
"(':', 'ょ', 'っ', 'ま', 'こ', 'が', 'な', 'は')","9877"
"(':', 'で', 'っ', 'ま', 'こ', 'が', 'な', 'は')","9877"
"(':', 'ょ', 'る', 'ま', 'こ', 'が', 'な', 'は')","9877"
"(':', 'で', 'る', 'ま', 'こ', 'が', 'な', 'は')","9877"
"('く', 'ょ', 'る', 'て', 'こ', 'に', ':', 'は')","9877"
"('く', 'ょ', 'っ', 'て', 'こ', 'に', ':', 'は')","9877"
"(':', 'で', 'っ', 'ま', 'き', 'が', 'な', 'は')","9877"
"(':', 'で', 'る', 'ま', 'き', 'が', 'な', 'は')","9877"
"(':', 'で', 'っ', 'ま', 'こ', 'に', 'な', 'す')","9877"
"(':', 'ょ', 'る', 'ま', 'こ', 'に', 'な', 'す')","9877"
"(':', 'で', 'る', 'ま', 'こ', 'に', 'な', 'す')","9877"
"(':', 'ょ', 'っ', 'ま', 'こ', 'に', 'な', 'は')","9877"
"(':', 'で', 'っ', 'ま', 'こ', 'に', 'な', 'は')","9877"
"(':', 'ょ', 'る', 'ま', 'こ', 'に', 'な', 'は')","9877"
"(':', 'で', 'る', 'ま', 'こ', 'に', 'な', 'は')","9877"
"('く', 'ょ', 'る', 'て', 'こ', 'が', ':', 'は')","9877"
"('く', 'ょ', 'っ', 'て', 'こ', 'が', ':', 'は')","9877"
"(':', 'で', 'っ', 'ま', 'き', 'に', 'な', 'は')","9877"
"(':', 'で', 'る', 'ま', 'き', 'に', 'な', 'は')","9877"
"(':', 'で', 'る', 'て', 'き', 'に', 'な', 'は')","9877"
"(':', 'で', 'っ', 'て', 'き', 'に', 'な', 'は')","9877"
"(':', 'で', 'る', 'て', 'き', 'に', 'な', 'す')","9877"
"('く', 'ょ', 'る', 'ま', 'こ', 'が', ':', 'は')","9877"
"(':', 'で', 'る', 'て', 'こ', 'に', 'な', 'は')","9877"
"(':', 'ょ', 'る', 'て', 'こ', 'に', 'な', 'は')","9877"
"(':', 'で', 'っ', 'て', 'こ', 'に', 'な', 'は')","9877"
"(':', 'ょ', 'っ', 'て', 'こ', 'に', 'な', 'は')","9877"
"(':', 'で', 'る', 'て', 'こ', 'に', 'な', 'す')","9877"
"(':', 'ょ', 'る', 'て', 'こ', 'に', 'な', 'す')","9877"
"(':', 'で', 'っ', 'て', 'こ', 'に', 'な', 'す')","9877"
"(':', 'ょ', 'っ', 'て', 'こ', 'に', 'な', 'す')","9877"
"(':', 'で', 'る', 'て', 'き', 'が', 'な', 'は')","9877"
"(':', 'で', 'っ', 'て', 'き', 'が', 'な', 'は')","9877"
"(':', 'で', 'る', 'て', 'き', 'が', 'な', 'す')","9877"
"('く', 'ょ', 'る', 'ま', 'こ', 'に', ':', 'は')","9877"
"(':', 'で', 'る', 'て', 'こ', 'が', 'な', 'は')","9877"
"(':', 'ょ', 'る', 'て', 'こ', 'が', 'な', 'は')","9877"
"(':', 'で', 'っ', 'て', 'こ', 'が', 'な', 'は')","9877"
"(':', 'ょ', 'っ', 'て', 'こ', 'が', 'な', 'は')","9877"
"(':', 'で', 'る', 'て', 'こ', 'が', 'な', 'す')","9877"
"(':', 'ょ', 'る', 'て', 'こ', 'が', 'な', 'す')","9877"
"(':', 'で', 'っ', 'て', 'こ', 'が', 'な', 'す')","9877"
"('く', ':', 'る', 'て', 'き', 'に', 'な', 'は')","9910"
"('く', ':', 'っ', 'て', 'き', 'に', 'な', 'は')","9910"
"('く', ':', 'る', 'て', 'こ', 'に', 'な', 'は')","9910"
"('く', ':', 'っ', 'て', 'こ', 'に', 'な', 'は')","9910"
"('く', ':', 'る', 'て', 'こ', 'に', 'な', 'す')","9910"
"('く', ':', 'っ', 'て', 'こ', 'に', 'な', 'す')","9910"
"('く', ':', 'る', 'て', 'き', 'が', 'な', 'は')","9910"
"('く', ':', 'る', 'て', 'こ', 'が', 'な', 'は')","9910"
"('く', ':', 'っ', 'て', 'こ', 'が', 'な', 'は')","9910"
"('く', ':', 'る', 'て', 'こ', 'が', 'な', 'す')","9910"
"('く', ':', 'っ', 'て', 'こ', 'が', 'な', 'す')","9910"
"('く', ':', 'る', 'て', 'こ', 'に', 'ょ', 'は')","9910"
"('く', ':', 'っ', 'て', 'こ', 'に', 'ょ', 'は')","9910"
"('く', ':', 'る', 'て', 'こ', 'が', 'ょ', 'は')","9910"
"('く', ':', 'っ', 'て', 'こ', 'が', 'ょ', 'は')","9910"
"('く', ':', 'る', 'ま', 'こ', 'が', 'ょ', 'は')","9910"
"('く', ':', 'る', 'ま', 'こ', 'に', 'ょ', 'は')","9910"
"('く', ':', 'る', 'ま', 'こ', 'が', 'な', 'す')","9910"
"('く', ':', 'っ', 'ま', 'こ', 'が', 'な', 'は')","9910"
"('く', ':', 'る', 'ま', 'こ', 'が', 'な', 'は')","9910"
"('く', ':', 'っ', 'ま', 'こ', 'に', 'な', 'す')","9910"
"('く', ':', 'る', 'ま', 'こ', 'に', 'な', 'す')","9910"
"('く', ':', 'っ', 'ま', 'こ', 'に', 'な', 'は')","9910"
"('く', ':', 'る', 'ま', 'こ', 'に', 'な', 'は')","9910"
"('く', ':', 'る', 'ま', 'き', 'に', 'な', 'は')","9910"
"(':', 'な', 'く', 'て', 'き', 'に', 'っ', 'は')","9915"
"(':', 'な', 'く', 'て', 'き', 'に', 'ょ', 'は')","9915"
"('ま', 'で', 'っ', ':', 'こ', 'が', 'ょ', 'は')","9915"
"('ま', 'で', 'る', ':', 'こ', 'が', 'ょ', 'は')","9915"
"('る', 'で', ':', 'ま', 'こ', 'が', 'っ', 'は')","9915"
"(':', 'な', 'く', 'て', 'こ', 'に', 'っ', 'は')","9915"
"(':', 'な', 'く', 'て', 'こ', 'に', 'ょ', 'は')","9915"
"(':', 'な', 'く', 'て', 'こ', 'に', 'っ', 'す')","9915"
"(':', 'な', 'く', 'て', 'こ', 'に', 'ょ', 'す')","9915"
"('ま', 'で', 'る', ':', 'こ', 'に', 'ょ', 'す')","9915"
"('る', 'で', ':', 'ま', 'こ', 'に', 'っ', 'す')","9915"
"('ま', 'で', 'っ', ':', 'こ', 'に', 'ょ', 'は')","9915"
"('ま', 'で', 'る', ':', 'こ', 'に', 'ょ', 'は')","9915"
"('る', 'で', ':', 'ま', 'こ', 'に', 'っ', 'は')","9915"
"(':', 'な', 'く', 'て', 'こ', 'が', 'っ', 'は')","9915"
"(':', 'な', 'く', 'て', 'こ', 'が', 'ょ', 'は')","9915"
"(':', 'な', 'く', 'て', 'こ', 'が', 'っ', 'す')","9915"
"(':', 'な', 'く', 'て', 'こ', 'が', 'ょ', 'す')","9915"
"(':', 'で', 'く', 'て', 'き', 'に', 'っ', 'は')","9915"
"(':', 'で', 'く', 'て', 'き', 'に', 'ょ', 'は')","9915"
"('ま', 'な', 'っ', ':', 'こ', 'が', 'ょ', 'は')","9915"
"('ま', 'な', 'る', ':', 'こ', 'が', 'ょ', 'は')","9915"
"('る', 'な', ':', 'ま', 'こ', 'が', 'っ', 'は')","9915"
"(':', 'で', 'く', 'て', 'こ', 'に', 'っ', 'は')","9915"
"(':', 'で', 'く', 'て', 'こ', 'に', 'ょ', 'は')","9915"
"(':', 'で', 'く', 'て', 'こ', 'に', 'っ', 'す')","9915"
"(':', 'で', 'く', 'て', 'こ', 'に', 'ょ', 'す')","9915"
"('ま', 'な', 'る', ':', 'こ', 'に', 'ょ', 'す')","9915"
"('る', 'な', ':', 'ま', 'こ', 'に', 'っ', 'す')","9915"
"('ま', 'な', 'っ', ':', 'こ', 'に', 'ょ', 'は')","9915"
"('ま', 'な', 'る', ':', 'こ', 'に', 'ょ', 'は')","9915"
"('る', 'な', ':', 'ま', 'こ', 'に', 'っ', 'は')","9915"
"(':', 'で', 'く', 'て', 'こ', 'が', 'っ', 'は')","9915"
"(':', 'で', 'く', 'て', 'こ', 'が', 'ょ', 'は')","9915"
"(':', 'で', 'く', 'て', 'こ', 'が', 'っ', 'す')","9915"
"(':', 'で', 'く', 'て', 'こ', 'が', 'ょ', 'す')","9915"
"('る', 'な', ':', 'て', 'き', 'に', 'っ', 'は')","9915"
"(':', 'で', 'く', 'ま', 'こ', 'が', 'っ', 'す')","9915"
"('く', 'で', 'る', ':', 'こ', 'が', 'ょ', 'す')","9915"
"(':', 'で', 'く', 'ま', 'こ', 'が', 'ょ', 'は')","9915"
"(':', 'で', 'く', 'ま', 'こ', 'が', 'っ', 'は')","9915"
"('く', 'で', 'っ', ':', 'こ', 'が', 'ょ', 'は')","9915"
"('く', 'で', 'る', ':', 'こ', 'が', 'ょ', 'は')","9915"
"('る', 'な', ':', 'て', 'こ', 'に', 'っ', 'は')","9915"
"('ま', 'な', 'っ', 'て', 'こ', 'に', ':', 'は')","9915"
"('る', 'な', ':', 'て', 'こ', 'に', 'っ', 'す')","9915"
"('ま', 'な', 'っ', 'て', 'こ', 'に', ':', 'す')","9915"
"(':', 'で', 'く', 'ま', 'こ', 'に', 'ょ', 'す')","9915"
"(':', 'で', 'く', 'ま', 'こ', 'に', 'っ', 'す')","9915"
"('く', 'で', 'る', ':', 'こ', 'に', 'ょ', 'す')","9915"
"(':', 'で', 'く', 'ま', 'こ', 'に', 'ょ', 'は')","9915"
"(':', 'で', 'く', 'ま', 'こ', 'に', 'っ', 'は')","9915"
"('く', 'で', 'っ', ':', 'こ', 'に', 'ょ', 'は')","9915"
"('く', 'で', 'る', ':', 'こ', 'に', 'ょ', 'は')","9915"
"('る', 'な', ':', 'て', 'こ', 'が', 'っ', 'は')","9915"
"('ま', 'な', 'っ', 'て', 'こ', 'が', ':', 'は')","9915"
"('る', 'な', ':', 'て', 'こ', 'が', 'っ', 'す')","9915"
"('ま', 'な', 'っ', 'て', 'こ', 'が', ':', 'す')","9915"
"('る', 'で', ':', 'て', 'き', 'に', 'っ', 'は')","9915"
"('く', 'な', 'る', ':', 'こ', 'が', 'ょ', 'す')","9915"
"(':', 'な', 'く', 'ま', 'こ', 'が', 'ょ', 'は')","9915"
"(':', 'な', 'く', 'ま', 'こ', 'が', 'っ', 'は')","9915"
"('く', 'な', 'っ', ':', 'こ', 'が', 'ょ', 'は')","9915"
"('く', 'な', 'る', ':', 'こ', 'が', 'ょ', 'は')","9915"
"('る', 'で', ':', 'て', 'こ', 'に', 'っ', 'は')","9915"
"('ま', 'で', 'っ', 'て', 'こ', 'に', ':', 'は')","9915"
"('る', 'で', ':', 'て', 'こ', 'に', 'っ', 'す')","9915"
"('ま', 'で', 'っ', 'て', 'こ', 'に', ':', 'す')","9915"
